0.0000,210.0000,556.0000,0.0000
0.0000,210.0000,513.0000,0.0000
0.0000,212.0000,294.0000,0.0000
0.0000,210.0000,624.0000,0.0000
0.0000,212.0000,1471.0000,0.0000
0.0000,214.0000,296.0000,0.0000
0.0000,213.0000,920.0000,0.0000
0.0000,212.0000,1631.0000,0.0000
0.0000,210.0000,505.0000,0.0000
0.0000,210.0000,598.0000,0.0000
0.0000,210.0000,774.0000,0.0000
0.0000,213.0000,523.0000,0.0000
0.0000,209.0000,1693.0000,0.0000
0.0000,177.0000,1985.0000,0.0000
0.0000,229.0000,10352.0000,0.0000
0.0000,179.0000,1007.0000,0.0000
0.0000,221.0000,827.0000,0.0000
0.0000,222.0000,861.0000,0.0000
0.0000,223.0000,781.0000,0.0000
0.0000,224.0000,296.0000,0.0000
0.0000,221.0000,808.0000,0.0000
0.0000,222.0000,762.0000,0.0000
0.0000,222.0000,763.0000,0.0000
0.0000,222.0000,773.0000,0.0000
0.0000,176.0000,3114.0000,0.0000
0.0000,229.0000,1911.0000,0.0000
0.0000,228.0000,8595.0000,0.0000
0.0000,175.0000,4930.0000,0.0000
0.0000,174.0000,2651.0000,0.0000
0.0000,227.0000,1187.0000,0.0000
0.0000,256.0000,597.0000,0.0000
0.0000,257.0000,818.0000,0.0000
0.0000,254.0000,1564.0000,0.0000
0.0000,256.0000,1169.0000,0.0000
0.0000,185.0000,10820.0000,0.0000
0.0000,253.0000,1906.0000,0.0000
0.0000,254.0000,555.0000,0.0000
0.0000,256.0000,2595.0000,0.0000
0.0000,236.0000,3565.0000,0.0000
0.0000,235.0000,259.0000,0.0000
0.0000,235.0000,261.0000,0.0000
0.0000,237.0000,2728.0000,0.0000
0.0000,234.0000,255.0000,0.0000
0.0000,241.0000,259.0000,0.0000
0.0000,254.0000,849.0000,0.0000
0.0000,241.0000,261.0000,0.0000
0.0000,254.0000,555.0000,0.0000
0.0000,241.0000,261.0000,0.0000
0.0000,241.0000,261.0000,0.0000
0.0000,243.0000,2728.0000,0.0000
0.0000,253.0000,1906.0000,0.0000
0.0000,256.0000,2595.0000,0.0000
0.0000,240.0000,255.0000,0.0000
0.0000,260.0000,1837.0000,0.0000
0.0000,256.0000,597.0000,0.0000
0.0000,257.0000,818.0000,0.0000
0.0000,254.0000,1564.0000,0.0000
0.0000,256.0000,1169.0000,0.0000
0.0000,226.0000,352.0000,0.0000
0.0000,185.0000,10820.0000,0.0000
0.0000,255.0000,962.0000,0.0000
0.0000,253.0000,426.0000,0.0000
0.0000,254.0000,849.0000,0.0000
0.0000,241.0000,261.0000,0.0000
0.0000,254.0000,555.0000,0.0000
0.0000,241.0000,259.0000,0.0000
0.0000,241.0000,261.0000,0.0000
0.0000,243.0000,2728.0000,0.0000
0.0000,255.0000,962.0000,0.0000
0.0000,256.0000,2595.0000,0.0000
0.0000,240.0000,255.0000,0.0000
0.0000,260.0000,1837.0000,0.0000
0.0000,256.0000,597.0000,0.0000
0.0000,257.0000,818.0000,0.0000
0.0000,254.0000,1564.0000,0.0000
0.0000,256.0000,1169.0000,0.0000
0.0000,185.0000,10820.0000,0.0000
0.0000,175.0000,352.0000,0.0000
0.0000,225.0000,332.0000,0.0000
0.0000,253.0000,426.0000,0.0000
0.0000,253.0000,1906.0000,0.0000
0.0000,241.0000,261.0000,0.0000
0.0000,229.0000,2611.0000,0.0000
0.0000,233.0000,255.0000,0.0000
0.0000,234.0000,259.0000,0.0000
0.0000,234.0000,261.0000,0.0000
0.0000,236.0000,2728.0000,0.0000
0.0000,178.0000,11078.0000,0.0000
0.0000,260.0000,16811.0000,0.0000
0.0000,233.0000,4937.0000,0.0000
0.0000,233.0000,4419.0000,0.0000
0.0000,233.0000,11499.0000,0.0000
0.0000,230.0000,562.0000,0.0000
0.0000,233.0000,504.0000,0.0000
0.0000,232.0000,1661.0000,0.0000
0.0000,230.0000,497.0000,0.0000
0.0000,240.0000,647.0000,0.0000
0.0000,233.0000,1588.0000,0.0000
0.0000,230.0000,490.0000,0.0000
0.0000,230.0000,561.0000,0.0000
0.0000,159.0000,338.0000,0.0000
0.0000,230.0000,646.0000,0.0000
0.0000,232.0000,268.0000,0.0000
0.0000,256.0000,1273.0000,0.0000
0.0000,230.0000,643.0000,0.0000
0.0000,235.0000,9437.0000,0.0000
0.0000,230.0000,506.0000,0.0000
0.0000,230.0000,591.0000,0.0000
0.0000,230.0000,795.0000,0.0000
0.0000,225.0000,3565.0000,0.0000
0.0000,235.0000,259.0000,0.0000
0.0000,235.0000,261.0000,0.0000
0.0000,237.0000,2728.0000,0.0000
0.0000,234.0000,255.0000,0.0000
0.0000,234.0000,261.0000,0.0000
0.0000,236.0000,2728.0000,0.0000
0.0000,233.0000,255.0000,0.0000
0.0000,229.0000,4287.0000,0.0000
0.0000,238.0000,1110.0000,0.0000
0.0000,234.0000,259.0000,0.0000
0.0000,243.0000,2728.0000,0.0000
0.0000,255.0000,962.0000,0.0000
0.0000,253.0000,426.0000,0.0000
0.0000,241.0000,259.0000,0.0000
0.0000,254.0000,849.0000,0.0000
0.0000,241.0000,261.0000,0.0000
0.0000,225.0000,352.0000,0.0000
0.0000,241.0000,261.0000,0.0000
0.0000,241.0000,261.0000,0.0000
0.0000,240.0000,255.0000,0.0000
0.0000,260.0000,1837.0000,0.0000
0.0000,246.0000,1962.0000,0.0000
0.0000,246.0000,2050.0000,0.0000
0.0000,239.0000,968.0000,0.0000
0.0000,245.0000,2823.0000,0.0000
0.0000,245.0000,1920.0000,0.0000
0.0000,242.0000,1744.0000,0.0000
0.0000,165.0000,3600.0000,0.0000
0.0000,245.0000,3630.0000,0.0000
0.0000,174.0000,1841.0000,0.0000
0.0000,286.0000,550.0000,0.0000
0.0000,214.0000,1271.0000,0.0000
0.0000,243.0000,1855.0000,0.0000
0.0000,245.0000,1919.0000,0.0000
0.0000,224.0000,61552.0000,0.0000
0.0000,251.0000,294.0000,0.0000
0.0000,174.0000,618.0000,0.0000
0.0000,239.0000,968.0000,0.0000
0.0000,179.0000,861.0000,0.0000
0.0000,244.0000,968.0000,0.0000
0.0000,279.0000,550.0000,0.0000
0.0000,233.0000,61552.0000,0.0000
0.0000,174.0000,1588.0000,0.0000
0.0000,248.0000,2129.0000,0.0000
0.0000,223.0000,1271.0000,0.0000
0.0000,245.0000,2047.0000,0.0000
0.0000,243.0000,3174.0000,0.0000
0.0000,161.0000,7714.0000,0.0000
0.0000,262.0000,7714.0000,0.0000
0.0000,221.0000,2025.0000,0.0000
0.0000,217.0000,63479.0000,0.0000
0.0000,253.0000,1752.0000,0.0000
0.0000,318.0000,63479.0000,0.0000
0.0000,354.0000,1752.0000,0.0000
0.0000,322.0000,2025.0000,0.0000
0.0000,167.0000,350.0000,0.0000
0.0000,207.0000,621.0000,0.0000
0.0000,206.0000,9150.0000,0.0000
0.0000,207.0000,8690.0000,0.0000
0.0000,208.0000,4106.0000,0.0000
0.0000,206.0000,16224.0000,0.0000
0.0000,163.0000,4192.0000,0.0000
0.0000,266.0000,5060.0000,0.0000
0.0000,193.0000,3991.0000,0.0000
0.0000,202.0000,38467.0000,0.0000
0.0000,202.0000,4422.0000,0.0000
0.0000,200.0000,1061.0000,0.0000
0.0000,202.0000,48657.0000,0.0000
0.0000,203.0000,1626.0000,0.0000
0.0000,212.0000,460.0000,0.0000
0.0000,212.0000,1309.0000,0.0000
0.0000,211.0000,1260.0000,0.0000
0.0000,211.0000,1269.0000,0.0000
0.0000,214.0000,14959.0000,0.0000
0.0000,213.0000,1387.0000,0.0000
0.0000,213.0000,1226.0000,0.0000
0.0000,215.0000,4422.0000,0.0000
0.0000,159.0000,3991.0000,0.0000
0.0000,202.0000,38467.0000,0.0000
0.0000,200.0000,1061.0000,0.0000
0.0000,202.0000,48657.0000,0.0000
0.0000,202.0000,4422.0000,0.0000
0.0000,212.0000,460.0000,0.0000
0.0000,212.0000,1309.0000,0.0000
0.0000,211.0000,1260.0000,0.0000
0.0000,211.0000,1269.0000,0.0000
0.0000,214.0000,14959.0000,0.0000
0.0000,213.0000,1387.0000,0.0000
0.0000,213.0000,1226.0000,0.0000
0.0000,215.0000,4422.0000,0.0000
0.0000,203.0000,1626.0000,0.0000
0.0000,211.0000,358.0000,0.0000
0.0000,217.0000,18434.0000,0.0000
0.0000,215.0000,3670.0000,0.0000
0.0000,219.0000,45884.0000,0.0000
0.0000,168.0000,4789.0000,0.0000
0.0000,213.0000,30725.0000,0.0000
0.0000,218.0000,362.0000,0.0000
0.0000,219.0000,17540.0000,0.0000
0.0000,180.0000,559.0000,0.0000
0.0000,227.0000,238768.0000,0.0000
0.0000,228.0000,191273.0000,0.0000
0.0000,168.0000,4789.0000,0.0000
0.0000,217.0000,18434.0000,0.0000
0.0000,215.0000,3670.0000,0.0000
0.0000,219.0000,45884.0000,0.0000
0.0000,213.0000,30725.0000,0.0000
0.0000,218.0000,362.0000,0.0000
0.0000,219.0000,17540.0000,0.0000
0.0000,162.0000,682.0000,0.0000
0.0000,223.0000,21476.0000,0.0000
0.0000,340.0000,21476.0000,0.0000
0.0000,142.0000,3917.0000,0.0000
0.0000,205.0000,424.0000,0.0000
0.0000,182.0000,424.0000,0.0000
0.0000,202.0000,424.0000,0.0000
0.0000,201.0000,424.0000,0.0000
0.0000,202.0000,424.0000,0.0000
0.0000,202.0000,424.0000,0.0000
0.0000,208.0000,424.0000,0.0000
22.0000,204.0000,424.0000,0.0000
0.0000,184.0000,2653.0000,0.0000
0.0000,253.0000,520.0000,0.0000
0.0000,155.0000,424.0000,0.0000
0.0000,184.0000,2653.0000,0.0000
0.0000,253.0000,520.0000,0.0000
0.0000,170.0000,424.0000,0.0000
0.0000,184.0000,2653.0000,0.0000
0.0000,253.0000,520.0000,0.0000
0.0000,170.0000,424.0000,0.0000
0.0000,219.0000,520.0000,0.0000
0.0000,201.0000,424.0000,0.0000
0.0000,182.0000,424.0000,0.0000
0.0000,202.0000,424.0000,0.0000
60.0000,204.0000,424.0000,0.0000
0.0000,208.0000,424.0000,0.0000
0.0000,142.0000,3917.0000,0.0000
0.0000,205.0000,424.0000,0.0000
0.0000,202.0000,424.0000,0.0000
0.0000,202.0000,424.0000,0.0000
0.0000,165.0000,424.0000,0.0000
0.0000,184.0000,2653.0000,0.0000
0.0000,253.0000,520.0000,0.0000
0.0000,235.0000,6627.0000,0.0000
0.0000,253.0000,520.0000,0.0000
0.0000,184.0000,2653.0000,0.0000
0.0000,179.0000,424.0000,0.0000
0.0000,184.0000,2653.0000,0.0000
0.0000,253.0000,520.0000,0.0000
0.0000,235.0000,6627.0000,0.0000
0.0000,184.0000,2653.0000,0.0000
0.0000,253.0000,520.0000,0.0000
0.0000,179.0000,424.0000,0.0000
0.0000,259.0000,3917.0000,0.0000
0.0000,322.0000,424.0000,0.0000
0.0000,299.0000,424.0000,0.0000
0.0000,319.0000,424.0000,0.0000
0.0000,318.0000,424.0000,0.0000
0.0000,319.0000,424.0000,0.0000
0.0000,319.0000,424.0000,0.0000
0.0000,325.0000,424.0000,0.0000
78.0000,321.0000,424.0000,0.0000
0.0000,272.0000,424.0000,0.0000
0.0000,301.0000,2653.0000,0.0000
0.0000,370.0000,520.0000,0.0000
0.0000,287.0000,424.0000,0.0000
0.0000,301.0000,2653.0000,0.0000
0.0000,370.0000,520.0000,0.0000
0.0000,287.0000,424.0000,0.0000
0.0000,301.0000,2653.0000,0.0000
0.0000,370.0000,520.0000,0.0000
0.0000,336.0000,520.0000,0.0000
0.0000,259.0000,3917.0000,0.0000
0.0000,322.0000,424.0000,0.0000
0.0000,299.0000,424.0000,0.0000
0.0000,319.0000,424.0000,0.0000
0.0000,318.0000,424.0000,0.0000
0.0000,319.0000,424.0000,0.0000
0.0000,319.0000,424.0000,0.0000
0.0000,325.0000,424.0000,0.0000
202.0000,321.0000,424.0000,0.0000
0.0000,282.0000,424.0000,0.0000
0.0000,301.0000,2653.0000,0.0000
0.0000,370.0000,520.0000,0.0000
0.0000,352.0000,6627.0000,0.0000
0.0000,296.0000,424.0000,0.0000
0.0000,301.0000,2653.0000,0.0000
0.0000,370.0000,520.0000,0.0000
0.0000,301.0000,2653.0000,0.0000
0.0000,370.0000,520.0000,0.0000
0.0000,352.0000,6627.0000,0.0000
0.0000,296.0000,424.0000,0.0000
0.0000,301.0000,2653.0000,0.0000
0.0000,370.0000,520.0000,0.0000
0.0000,167.0000,2506.0000,0.0000
0.0000,222.0000,36761.0000,0.0000
0.0000,231.0000,325.0000,0.0000
0.0000,221.0000,1392.0000,0.0000
0.0000,235.0000,1948.0000,0.0000
0.0000,237.0000,1617.0000,0.0000
0.0000,235.0000,20165.0000,0.0000
0.0000,232.0000,68621.0000,0.0000
0.0000,236.0000,1356.0000,0.0000
0.0000,172.0000,5884.0000,0.0000
0.0000,200.0000,3850.0000,0.0000
0.0000,260.0000,344.0000,0.0000
0.0000,263.0000,16123.0000,0.0000
0.0000,263.0000,16123.0000,0.0000
0.0000,263.0000,1948.0000,0.0000
0.0000,265.0000,1617.0000,0.0000
0.0000,266.0000,19790.0000,0.0000
0.0000,264.0000,1356.0000,0.0000
0.0000,261.0000,344.0000,0.0000
0.0000,264.0000,16123.0000,0.0000
0.0000,264.0000,16123.0000,0.0000
0.0000,264.0000,1948.0000,0.0000
0.0000,266.0000,1617.0000,0.0000
0.0000,267.0000,19790.0000,0.0000
0.0000,265.0000,1356.0000,0.0000
0.0000,201.0000,11507.0000,0.0000
0.0000,252.0000,344.0000,0.0000
0.0000,255.0000,16123.0000,0.0000
0.0000,255.0000,16123.0000,0.0000
0.0000,255.0000,1948.0000,0.0000
0.0000,257.0000,1617.0000,0.0000
0.0000,258.0000,19790.0000,0.0000
0.0000,256.0000,1356.0000,0.0000
0.0000,192.0000,5222.0000,0.0000
0.0000,268.0000,344.0000,0.0000
0.0000,271.0000,16123.0000,0.0000
0.0000,208.0000,9263.0000,0.0000
0.0000,271.0000,1948.0000,0.0000
0.0000,273.0000,1617.0000,0.0000
0.0000,274.0000,19790.0000,0.0000
0.0000,272.0000,1356.0000,0.0000
0.0000,271.0000,16123.0000,0.0000
0.0000,326.0000,35276.0000,0.0000
0.0000,328.0000,16742.0000,0.0000
0.0000,333.0000,7661.0000,0.0000
0.0000,324.0000,91229.0000,0.0000
0.0000,271.0000,18619.0000,0.0000
0.0000,262.0000,4466.0000,0.0000
0.0000,319.0000,9569.0000,0.0000
0.0000,313.0000,293.0000,0.0000
0.0000,314.0000,521.0000,0.0000
0.0000,290.0000,460.0000,0.0000
0.0000,317.0000,1608.0000,0.0000
0.0000,349.0000,481.0000,0.0000
0.0000,342.0000,9542.0000,0.0000
0.0000,282.0000,2498.0000,0.0000
0.0000,196.0000,293.0000,0.0000
0.0000,197.0000,521.0000,0.0000
0.0000,202.0000,9569.0000,0.0000
0.0000,145.0000,4466.0000,0.0000
0.0000,173.0000,460.0000,0.0000
0.0000,225.0000,9542.0000,0.0000
0.0000,232.0000,481.0000,0.0000
0.0000,200.0000,1608.0000,0.0000
0.0000,165.0000,2498.0000,0.0000
0.0000,314.0000,521.0000,0.0000
0.0000,313.0000,293.0000,0.0000
0.0000,319.0000,9569.0000,0.0000
0.0000,262.0000,4466.0000,0.0000
0.0000,290.0000,460.0000,0.0000
0.0000,317.0000,1608.0000,0.0000
0.0000,349.0000,481.0000,0.0000
0.0000,342.0000,9542.0000,0.0000
0.0000,282.0000,2498.0000,0.0000
0.0000,264.0000,3766.0000,0.0000
0.0000,321.0000,1679.0000,0.0000
0.0000,324.0000,15006.0000,0.0000
0.0000,328.0000,2550.0000,0.0000
0.0000,262.0000,1345.0000,0.0000
0.0000,309.0000,17798.0000,0.0000
0.0000,234.0000,1345.0000,0.0000
0.0000,281.0000,17798.0000,0.0000
0.0000,260.0000,2444.0000,0.0000
0.0000,306.0000,1220.0000,0.0000
0.0000,304.0000,42766.0000,0.0000
0.0000,308.0000,396.0000,0.0000
0.0000,319.0000,504.0000,0.0000
0.0000,302.0000,1089.0000,0.0000
0.0000,312.0000,288.0000,0.0000
0.0000,317.0000,2075.0000,0.0000
0.0000,319.0000,24048.0000,0.0000
0.0000,300.0000,42747.0000,0.0000
0.0000,300.0000,2444.0000,0.0000
0.0000,302.0000,1220.0000,0.0000
0.0000,304.0000,377.0000,0.0000
0.0000,271.0000,1508.0000,0.0000
0.0000,258.0000,2444.0000,0.0000
0.0000,302.0000,1220.0000,0.0000
0.0000,304.0000,377.0000,0.0000
0.0000,300.0000,42747.0000,0.0000
0.0000,292.0000,454.0000,0.0000
0.0000,263.0000,17.0000,0.0000
0.0000,258.0000,9491.0000,0.0000
0.0000,307.0000,262.0000,0.0000
0.0000,308.0000,1911.0000,0.0000
0.0000,308.0000,1655.0000,0.0000
0.0000,308.0000,1481.0000,0.0000
0.0000,309.0000,1030.0000,0.0000
0.0000,306.0000,889.0000,0.0000
0.0000,307.0000,1377.0000,0.0000
0.0000,317.0000,2431.0000,0.0000
0.0000,310.0000,1030.0000,0.0000
0.0000,305.0000,54886.0000,0.0000
0.0000,306.0000,1198.0000,0.0000
0.0000,330.0000,171.0000,0.0000
0.0000,305.0000,1590.0000,0.0000
0.0000,306.0000,1337.0000,0.0000
0.0000,309.0000,1030.0000,0.0000
0.0000,312.0000,1357.0000,0.0000
0.0000,309.0000,1030.0000,0.0000
0.0000,309.0000,1289.0000,0.0000
0.0000,308.0000,1439.0000,0.0000
0.0000,307.0000,1030.0000,0.0000
0.0000,311.0000,1352.0000,0.0000
0.0000,309.0000,1580.0000,0.0000
0.0000,306.0000,1138.0000,0.0000
0.0000,307.0000,1366.0000,0.0000
0.0000,304.0000,7195.0000,0.0000
0.0000,306.0000,1123.0000,0.0000
0.0000,306.0000,1030.0000,0.0000
0.0000,241.0000,1630.0000,0.0000
0.0000,236.0000,1683.0000,0.0000
0.0000,179.0000,5500.0000,0.0000
0.0000,229.0000,14135.0000,0.0000
0.0000,179.0000,1384.0000,0.0000
0.0000,245.0000,13468.0000,0.0000
0.0000,240.0000,1734.0000,0.0000
0.0000,234.0000,1515.0000,0.0000
0.0000,237.0000,1633.0000,0.0000
0.0000,237.0000,1691.0000,0.0000
0.0000,238.0000,7106.0000,0.0000
0.0000,236.0000,2964.0000,0.0000
0.0000,214.0000,1412.0000,0.0000
0.0000,215.0000,1412.0000,0.0000
0.0000,246.0000,13468.0000,0.0000
0.0000,241.0000,1734.0000,0.0000
0.0000,180.0000,5500.0000,0.0000
0.0000,230.0000,14135.0000,0.0000
0.0000,180.0000,1384.0000,0.0000
0.0000,237.0000,2964.0000,0.0000
0.0000,239.0000,7106.0000,0.0000
0.0000,237.0000,1683.0000,0.0000
0.0000,238.0000,1691.0000,0.0000
0.0000,238.0000,1633.0000,0.0000
0.0000,235.0000,1515.0000,0.0000
0.0000,242.0000,1630.0000,0.0000
0.0000,238.0000,2964.0000,0.0000
0.0000,240.0000,7106.0000,0.0000
0.0000,238.0000,1683.0000,0.0000
0.0000,239.0000,1691.0000,0.0000
0.0000,239.0000,1633.0000,0.0000
0.0000,236.0000,1515.0000,0.0000
0.0000,243.0000,1630.0000,0.0000
0.0000,242.0000,1734.0000,0.0000
0.0000,181.0000,1384.0000,0.0000
0.0000,231.0000,14135.0000,0.0000
0.0000,216.0000,1412.0000,0.0000
0.0000,247.0000,13468.0000,0.0000
0.0000,181.0000,5500.0000,0.0000
0.0000,160.0000,170.0000,0.0000
0.0000,160.0000,170.0000,0.0000
0.0000,162.0000,4460.0000,0.0000
0.0000,216.0000,3421.0000,0.0000
0.0000,237.0000,2395.0000,0.0000
0.0000,226.0000,296.0000,0.0000
0.0000,229.0000,2164.0000,0.0000
0.0000,223.0000,3609.0000,0.0000
0.0000,225.0000,1040.0000,0.0000
0.0000,225.0000,2063.0000,0.0000
0.0000,231.0000,2281.0000,0.0000
0.0000,227.0000,304.0000,0.0000
0.0000,221.0000,8766.0000,0.0000
0.0000,224.0000,2000.0000,0.0000
0.0000,229.0000,2118.0000,0.0000
0.0000,229.0000,2195.0000,0.0000
0.0000,224.0000,1151.0000,0.0000
0.0000,226.0000,468.0000,0.0000
0.0000,224.0000,1658.0000,0.0000
0.0000,226.0000,2112.0000,0.0000
0.0000,227.0000,1247.0000,0.0000
0.0000,173.0000,4437.0000,0.0000
0.0000,235.0000,1398.0000,0.0000
0.0000,248.0000,2395.0000,0.0000
0.0000,237.0000,296.0000,0.0000
0.0000,233.0000,1952.0000,0.0000
0.0000,240.0000,2164.0000,0.0000
0.0000,236.0000,2063.0000,0.0000
0.0000,242.0000,2281.0000,0.0000
0.0000,238.0000,304.0000,0.0000
0.0000,232.0000,8766.0000,0.0000
0.0000,240.0000,2118.0000,0.0000
0.0000,240.0000,2195.0000,0.0000
0.0000,237.0000,468.0000,0.0000
0.0000,237.0000,2112.0000,0.0000
0.0000,172.0000,4460.0000,0.0000
0.0000,226.0000,3421.0000,0.0000
0.0000,247.0000,2395.0000,0.0000
0.0000,236.0000,296.0000,0.0000
0.0000,239.0000,2164.0000,0.0000
0.0000,233.0000,3609.0000,0.0000
0.0000,235.0000,1040.0000,0.0000
0.0000,235.0000,2063.0000,0.0000
0.0000,241.0000,2281.0000,0.0000
0.0000,237.0000,304.0000,0.0000
0.0000,231.0000,8766.0000,0.0000
0.0000,234.0000,2000.0000,0.0000
0.0000,239.0000,2118.0000,0.0000
0.0000,239.0000,2195.0000,0.0000
0.0000,234.0000,1151.0000,0.0000
0.0000,236.0000,468.0000,0.0000
0.0000,234.0000,1658.0000,0.0000
0.0000,236.0000,2112.0000,0.0000
0.0000,237.0000,1247.0000,0.0000
0.0000,328.0000,1247.0000,0.0000
0.0000,315.0000,4460.0000,0.0000
0.0000,326.0000,1040.0000,0.0000
0.0000,326.0000,2063.0000,0.0000
0.0000,332.0000,2281.0000,0.0000
0.0000,328.0000,304.0000,0.0000
0.0000,322.0000,8766.0000,0.0000
0.0000,325.0000,2000.0000,0.0000
0.0000,330.0000,2118.0000,0.0000
0.0000,330.0000,2195.0000,0.0000
0.0000,325.0000,1151.0000,0.0000
0.0000,317.0000,3421.0000,0.0000
0.0000,327.0000,468.0000,0.0000
0.0000,325.0000,1658.0000,0.0000
0.0000,327.0000,296.0000,0.0000
0.0000,338.0000,2395.0000,0.0000
0.0000,327.0000,2112.0000,0.0000
0.0000,330.0000,2164.0000,0.0000
0.0000,324.0000,3609.0000,0.0000
0.0000,224.0000,1151.0000,0.0000
0.0000,231.0000,2281.0000,0.0000
0.0000,223.0000,3609.0000,0.0000
0.0000,227.0000,1247.0000,0.0000
0.0000,229.0000,2164.0000,0.0000
0.0000,202.0000,4460.0000,0.0000
0.0000,225.0000,1040.0000,0.0000
0.0000,225.0000,2063.0000,0.0000
0.0000,226.0000,296.0000,0.0000
0.0000,227.0000,304.0000,0.0000
0.0000,221.0000,8766.0000,0.0000
0.0000,224.0000,2000.0000,0.0000
0.0000,229.0000,2118.0000,0.0000
0.0000,229.0000,2195.0000,0.0000
0.0000,237.0000,2395.0000,0.0000
0.0000,216.0000,3421.0000,0.0000
0.0000,226.0000,468.0000,0.0000
0.0000,224.0000,1658.0000,0.0000
0.0000,226.0000,2112.0000,0.0000
0.0000,225.0000,1658.0000,0.0000
0.0000,228.0000,1247.0000,0.0000
0.0000,227.0000,2112.0000,0.0000
0.0000,163.0000,4460.0000,0.0000
0.0000,217.0000,3421.0000,0.0000
0.0000,238.0000,2395.0000,0.0000
